longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,log_population,dist_to_la,dist_to_sf,dist_to_sd,dist_to_sacramento,dist_to_nearest_city,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-119.17,34.18,38.0,3221.0,783.0,2792.0,736.0,2.9118,172400.0,4.376358695652174,0.24309220738900963,3.7934782608695654,7.934871565945177,0.9390420650854856,4.842581955940449,2.4842906432219283,4.974173298147136,0.9390420650854856,False,False,False,False,True
-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,223200.0,5.606217616580311,0.18299445471349354,2.3575129533678756,6.1224928095143865,0.08246211251235058,5.5495585410012644,1.7497714136423643,5.545394485516787,0.08246211251235058,True,False,False,False,False
-122.24,38.07,13.0,5451.0,1194.0,2957.0,1081.0,2.6098,162500.0,5.042553191489362,0.2190423775454045,2.7354301572617947,7.992268643270745,5.6710140186742635,0.3498571136907191,7.3775944589005436,0.9069729874698573,0.3498571136907191,False,False,False,True,False
-120.08,36.97,13.0,3356.0,589.0,1458.0,601.0,3.8257,94200.0,5.584026622296173,0.17550655542312277,2.425956738768719,7.285506548522785,3.4513765369776768,2.4729739181802994,5.1564425721615486,2.1401401823245103,2.1401401823245103,False,True,False,False,False
-121.74,36.92,17.0,2648.0,589.0,1193.0,540.0,2.4461,151700.0,4.9037037037037035,0.22243202416918428,2.2092592592592593,7.085064293952548,4.526245684891622,1.0885311203635897,6.2142095233424515,1.6787197502859101,1.0885311203635897,True,False,False,False,False
-121.97,37.29,29.0,2721.0,682.0,1602.0,646.0,3.337,265300.0,4.212074303405573,0.25064314590224185,2.4798761609907123,7.3796321526095525,4.940698331207851,0.6579513659838441,6.6348323264420195,1.376408369634536,0.6579513659838441,True,False,False,False,False
-119.25,35.78,35.0,1927.0,386.0,1371.0,414.0,2.2981,69900.0,4.654589371980676,0.20031136481577583,3.3115942028985508,7.22402480828583,2.0032473636573256,3.742859869137505,3.7056308504760738,3.58574957296239,2.0032473636573256,False,True,False,False,False
-121.85,39.72,18.0,7272.0,1559.0,5022.0,1524.0,1.6911,98800.0,4.771653543307087,0.21438393839383937,3.295275590551181,8.521782643750045,6.721681337284594,2.0316003544004397,8.425918347574939,1.1954915307102767,1.1954915307102767,False,True,False,False,False
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0,7.0418604651162795,0.1453104359313078,6.3023255813953485,7.212294468500341,0.492442890089809,5.15104843696893,2.192441561364865,5.094006281896398,0.492442890089809,False,True,False,False,False
-120.44,37.31,21.0,6911.0,1341.0,3967.0,1297.0,3.0515,95200.0,5.328450269853508,0.1940384893647808,3.058596761757903,8.286017468404763,3.9328869803237474,2.03273215156351,5.641498028006395,1.6478470802838423,1.6478470802838423,False,True,False,False,False
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,431300.0,6.7910135841170325,0.1535620864748423,2.8150470219435735,7.899153483343097,5.312635880615203,0.304138126514914,7.004484277946526,1.3380956617521806,0.304138126514914,False,False,False,False,True
-118.02,33.93,33.0,4711.0,988.0,2984.0,931.0,3.6028,184700.0,5.06015037593985,0.2097219274039482,3.20515574650913,8.001355025826703,0.25059928172283114,5.840000000000006,1.4844864431849827,5.802016890702748,0.25059928172283114,True,False,False,False,False
-118.31,34.28,34.0,3258.0,610.0,1810.0,633.0,5.1145,219900.0,5.1469194312796205,0.18723143032535297,2.859399684044234,7.501634457883413,0.2404163056034321,5.391864241614398,1.9380660463462076,5.348121165418743,0.2404163056034321,True,False,False,False,False
-117.25,33.7,10.0,5156.0,941.0,2294.0,747.0,3.58,113400.0,6.902275769745649,0.18250581846392552,3.07095046854083,7.738488122494646,1.0500476179678642,6.5798024286448005,0.9841239759298666,6.464673232267809,0.9841239759298666,True,False,False,False,False
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,97300.0,3.6452905811623246,0.2732270478284772,4.228456913827655,7.65491704784832,0.08944271909999287,5.619572937510469,1.6783622970026495,5.617490542938186,0.08944271909999287,True,False,False,False,False
-118.32,34.06,52.0,955.0,100.0,457.0,120.0,15.0001,500001.0,7.958333333333333,0.10471204188481675,3.808333333333333,6.126869184114185,0.08062257748298444,5.529385137607985,1.7723430819116262,5.520806100561763,0.08062257748298444,True,False,False,False,False
-122.19,37.48,38.0,1300.0,269.0,608.0,292.0,4.5568,286900.0,4.4520547945205475,0.20692307692307693,2.0821917808219177,6.411818267709897,5.231386049604829,0.3701351104664423,6.925207578116341,1.3038404810405324,0.3701351104664423,False,False,False,True,False
-118.02,33.95,36.0,1705.0,299.0,871.0,296.0,4.6184,179800.0,5.760135135135135,0.175366568914956,2.9425675675675675,6.77078942390898,0.24166091947188806,5.826868798934815,1.5008331019803665,5.786000345661928,0.24166091947188806,True,False,False,False,False
-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938,79600.0,5.59433962264151,0.20067453625632378,2.542452830188679,6.29156913955832,8.814743331487321,3.308368177818185,10.526015390450471,3.334021595610934,3.308368177818185,False,False,False,False,True
-123.32,39.42,22.0,2085.0,432.0,1133.0,402.0,2.3906,92600.0,5.186567164179104,0.20719424460431654,2.818407960199005,7.033506484287697,7.392110659344869,1.8794946129212449,9.101406484714326,2.01357890334598,1.8794946129212449,True,False,False,False,False
-122.43,37.79,52.0,3219.0,969.0,1152.0,830.0,4.2042,500001.0,3.878313253012048,0.30102516309412863,1.3879518072289156,7.050122520269059,5.616377836292722,0.022360679774996627,7.312851700944038,1.2278843593759232,0.022360679774996627,False,False,False,True,False
-121.3,38.11,5.0,5979.0,1190.0,2679.0,1084.0,4.196,171700.0,5.515682656826568,0.19902993811674194,2.4714022140221403,7.893572073504902,5.084014162057382,1.1704699910719658,6.7964476015047754,0.5069516742254612,0.5069516742254612,False,True,False,False,False
-118.45,34.03,39.0,1657.0,402.0,931.0,363.0,3.7813,336300.0,4.564738292011019,0.24260712130356066,2.564738292011019,6.837332814685591,0.2109502310972974,5.4542185508100065,1.8385320231097477,5.472120247216789,0.2109502310972974,True,False,False,False,False
-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,208100.0,4.262865090403338,0.2401305057096248,2.5591098748261474,7.518064181233078,0.23345235059856878,5.8281815345783485,1.4805404418657437,5.8067288553883705,0.23345235059856878,True,False,False,False,False
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,108700.0,5.206896551724138,0.24443106562311862,2.4733542319749215,6.672032945461067,5.268206525944106,2.094182418033351,6.949741002368366,0.9296235797353656,0.9296235797353656,False,True,False,False,False
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0,4.857142857142857,0.16666666666666666,2.619047619047619,4.02535169073515,0.4410215414240109,5.253922344306204,2.039607805437121,5.305289813007385,0.4410215414240109,False,False,False,False,True
-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,119800.0,4.936117936117936,0.21154803384768542,2.542997542997543,7.635786861395585,5.541479946729037,1.4368020044529475,7.24859296691434,0.21023796041628579,0.21023796041628579,False,True,False,False,False
-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,359900.0,5.097087378640777,0.19047619047619047,2.8511326860841426,6.782192056006791,0.2683281572999722,5.671437207622071,1.6211415730897822,5.7052432025287,0.2683281572999722,True,False,False,False,False
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,6.314356435643564,0.1634653077224618,2.212871287128713,6.796823718274855,5.552413889471868,0.19416487838947286,7.25503962773465,1.0406248123123,0.19416487838947286,False,False,False,True,False
-122.28,37.84,49.0,1916.0,447.0,863.0,378.0,1.9274,122300.0,5.068783068783069,0.23329853862212943,2.2830687830687832,6.761572768804055,5.5394674834319675,0.15652475842498592,7.240773439350253,1.08245092267502,0.15652475842498592,False,False,False,True,False
-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086,97100.0,3.5,0.31769722814498935,4.435323383084577,7.486613313139955,0.06708203932498988,5.613457045350936,1.686712779343302,5.606826196699873,0.06708203932498988,True,False,False,False,False
-120.9,37.66,19.0,3377.0,669.0,2426.0,663.0,2.9783,82500.0,5.093514328808446,0.1981048267693219,3.659125188536953,7.794411205726601,4.484161014058266,1.5239750654128137,6.196063266300631,1.0929318368498515,1.0929318368498515,False,True,False,False,False
-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,216600.0,5.210659898477157,0.18801753531417437,2.5964467005076144,6.931471805599453,0.1843908891458519,5.778373473565034,1.5289538907370652,5.758975603351689,0.1843908891458519,True,False,False,False,False
-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,77300.0,7.976744186046512,0.18513119533527697,2.86046511627907,5.5093883366279774,6.578913284122239,1.198540779448074,8.290585021577188,1.1985407794480774,1.198540779448074,False,True,False,False,False
-122.76,38.46,14.0,4742.0,756.0,2149.0,732.0,4.5152,199200.0,6.478142076502732,0.15942640236187264,2.935792349726776,7.673223121121708,6.314942596730403,0.769220384545287,8.019201955307032,1.2756566936288247,0.769220384545287,True,False,False,False,False
-122.47,37.75,49.0,2747.0,472.0,1281.0,448.0,5.482,366300.0,6.131696428571429,0.1718238077903167,2.859375,7.156176637480615,5.619866546458203,0.053851648071343565,7.314164340510817,1.2842507543311021,0.053851648071343565,False,False,False,True,False
-118.09,33.76,26.0,1625.0,440.0,533.0,414.0,1.808,58500.0,3.92512077294686,0.27076923076923076,1.28743961352657,6.280395838960195,0.3264965543462855,5.901609949835724,1.3951702405083082,5.898508285999092,0.3264965543462855,True,False,False,False,False
-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,2.1293,151400.0,4.7352380952380955,0.251810136765889,3.6914285714285713,7.569927655242652,1.3059862173851582,6.901159322896414,0.4964876634922581,6.84831366104094,0.4964876634922581,True,False,False,False,False
-122.08,37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,334300.0,4.495967741935484,0.22242152466367712,2.189516129032258,6.298949246855942,5.089322155258011,0.5099019513592827,6.7834578203155385,1.3282319074619457,0.5099019513592827,False,False,False,True,False
-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5.6293,197600.0,6.4192307692307695,0.15937687237866988,3.526923076923077,7.51479976048867,5.649823006077276,0.31064449134018063,7.355555723397115,0.9381364506296537,0.31064449134018063,False,False,False,True,False
-119.6,36.57,33.0,1923.0,403.0,1205.0,389.0,1.8333,68300.0,4.943444730077121,0.20956838273530942,3.0976863753213366,7.095064377287131,2.863564212655273,3.06470226938932,4.558080736450376,2.7590215657004196,2.7590215657004196,False,True,False,False,False
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,154700.0,4.289699570815451,0.2351175587793897,4.656652360515022,7.682943169878292,0.23021728866442231,5.8240364009851495,1.494021418855837,5.792167124660678,0.23021728866442231,True,False,False,False,False
-122.26,37.98,28.0,2038.0,329.0,947.0,349.0,5.1178,198000.0,5.839541547277937,0.16143277723258095,2.713467048710602,6.854354502255021,5.621859123101546,0.26400757564887467,7.326499846447829,0.9761659694949509,0.26400757564887467,False,False,False,True,False
-117.11,32.58,21.0,2894.0,685.0,2109.0,712.0,2.2755,125000.0,4.064606741573034,0.23669661368348308,2.962078651685393,7.6544432264701125,1.854130523992307,7.425106059848577,0.14866068747318464,7.428620329509374,0.14866068747318464,False,False,False,False,True
-121.83,38.45,36.0,839.0,158.0,446.0,167.0,2.3438,122700.0,5.023952095808383,0.18831942789034564,2.6706586826347305,6.102558594613569,5.678741057664108,0.9002777349240642,7.392009199128479,0.36400549446402747,0.36400549446402747,False,True,False,False,False
-118.33,34.11,38.0,3495.0,1100.0,1939.0,994.0,2.2148,438300.0,3.5160965794768613,0.3147353361945637,1.9507042253521127,7.570443252057374,0.10816653826392378,5.488506171992526,1.8168654325513505,5.474166603237425,0.10816653826392378,True,False,False,False,False
-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851,300000.0,7.989949748743719,0.12327044025157233,3.28643216080402,6.484635235635252,0.6596969000988271,5.020478064885859,2.2756317804073665,5.090088407876623,0.6596969000988271,True,False,False,False,False
-121.99,36.99,16.0,1592.0,369.0,1039.0,351.0,3.6364,207000.0,4.535612535612535,0.23178391959798994,2.96011396011396,6.946975992135418,4.765091814435482,0.8906739021662237,6.446844189213821,1.666763330530159,0.8906739021662237,False,False,False,False,True
-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,189100.0,6.607973421926911,0.14077425842131724,2.6744186046511627,6.692083742506628,1.7893294833540259,7.380819737671424,0.16492422502470291,7.350680240630792,0.16492422502470291,True,False,False,False,False
-120.91,37.66,36.0,1320.0,255.0,720.0,232.0,2.6523,76300.0,5.689655172413793,0.19318181818181818,3.103448275862069,6.580639137284949,4.490100221598623,1.5140013210033925,6.202104481544952,1.0875660899458024,1.0875660899458024,False,True,False,False,False
-121.29,37.8,6.0,110.0,26.0,69.0,24.0,3.7292,475000.0,4.583333333333333,0.23636363636363636,2.875,4.248495242049359,4.833735615442788,1.1303981599418806,6.547006949744293,0.8052328855678942,0.8052328855678942,False,True,False,False,False
-118.13,34.69,34.0,2156.0,397.0,1269.0,388.0,2.75,96800.0,5.556701030927835,0.1841372912801484,3.270618556701031,7.146772179452637,0.6493843238021693,5.281145709029442,2.1958597405116733,5.140204276096428,0.6493843238021693,False,True,False,False,False
-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,500001.0,5.859813084112149,0.17756512493354598,1.9937694704049844,6.46302945692067,0.18027756377320656,5.4556484490846735,1.8393477104669531,5.464000366032192,0.18027756377320656,True,False,False,False,False
-118.11,33.86,35.0,1255.0,252.0,685.0,279.0,4.2,226900.0,4.49820788530466,0.200796812749004,2.4551971326164876,6.530877627725885,0.23021728866442231,5.819295490005645,1.4839474384222666,5.805411268807746,0.23021728866442231,True,False,False,False,False
-118.04,34.04,32.0,1619.0,323.0,1492.0,342.0,3.5,165100.0,4.733918128654971,0.19950586781964175,4.362573099415204,7.30854279753919,0.20024984394499643,5.75302529109685,1.5864425612041608,5.702113643202836,0.20024984394499643,True,False,False,False,False
-117.17,32.73,52.0,1578.0,487.0,879.0,446.0,2.4069,215000.0,3.5381165919282513,0.3086185044359949,1.9708520179372198,6.779921907472252,1.6992056967889397,7.277643849488656,0.014142135623733162,7.272200492285672,0.014142135623733162,False,False,False,False,True
-120.46,34.74,15.0,2185.0,386.0,827.0,336.0,5.3765,223100.0,6.502976190476191,0.17665903890160184,2.4613095238095237,6.71901315438526,2.324758051927125,3.6086701151532314,3.8691601155806405,3.9757389250301602,2.324758051927125,False,False,False,False,True
-118.26,33.97,52.0,1331.0,346.0,1144.0,362.0,1.5326,90600.0,3.6767955801104972,0.2599549211119459,3.160220994475138,7.0431599159883405,0.08246211251235404,5.634323384400296,1.665082580534677,5.628943062422992,0.08246211251235404,True,False,False,False,False
-119.66,36.33,10.0,1623.0,409.0,988.0,395.0,1.4194,58100.0,4.108860759493671,0.25200246457178066,2.50126582278481,6.8966943316227125,2.6860379744151066,3.11306922505749,4.391138804456083,2.9002413692656672,2.6860379744151066,False,True,False,False,False
-122.26,37.77,52.0,1704.0,371.0,663.0,340.0,4.226,275000.0,5.011764705882353,0.2177230046948357,1.95,6.498282149476434,5.477116029444704,0.1599999999999966,7.177220910631087,1.1175866856758843,0.1599999999999966,False,False,False,True,False
-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,500001.0,2.929411764705882,0.3132530120481928,4.658823529411765,5.983936280687191,5.504852404924224,0.15297058540778793,7.205449326724877,1.1030865786510158,0.15297058540778793,False,False,False,True,False
-117.98,33.69,22.0,3957.0,520.0,1774.0,527.0,7.0907,350200.0,7.50853889943074,0.13141268637856962,3.366223908918406,7.4815557019095165,0.4440720662234846,6.029925372672536,1.270157470552376,6.019318898347216,0.4440720662234846,True,False,False,False,False
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,88900.0,5.839160839160839,0.18682634730538922,2.7365967365967365,7.069023426578259,6.336884092359592,1.9553260597659943,8.036280234038633,0.9100000000000037,0.9100000000000037,False,True,False,False,False
-122.36,40.66,17.0,2786.0,559.0,1528.0,517.0,2.0119,75800.0,5.388781431334623,0.20064608758076094,2.955512572533849,7.332369205929062,7.788870264678956,2.890622770269404,9.491238064657319,2.2546174841866193,2.2546174841866193,False,True,False,False,False
-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,369200.0,5.11353711790393,0.19555935098206662,2.554585152838428,7.065613363597717,5.648088172116299,0.06999999999999318,7.3424382871087195,1.286895489152088,0.06999999999999318,False,False,False,True,False
-117.97,33.81,26.0,4022.0,1081.0,2457.0,1001.0,2.8042,206300.0,4.017982017982018,0.2687717553455992,2.4545454545454546,7.80710329012598,0.3612478373637625,5.956853196109506,1.3580132547217687,5.9281784723471285,0.3612478373637625,True,False,False,False,False
-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708,125000.0,3.8895705521472395,0.26498422712933756,3.794478527607362,7.121252453244542,6.7786798124708705,1.7702259742755986,8.490053003368123,1.2042009799032796,1.2042009799032796,False,True,False,False,False
-117.28,34.11,39.0,1573.0,418.0,1258.0,359.0,1.4896,69500.0,4.381615598885793,0.26573426573426573,3.5041782729805013,7.138073034044347,0.9618731725128777,6.309928684224571,1.3951702405083053,6.140439723668,0.9618731725128777,False,True,False,False,False
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,500001.0,7.246951219512195,0.13546487168700042,3.0701219512195124,6.915723448631314,1.5989058759039005,4.2182579342662345,3.156263613832029,4.44230795870795,1.5989058759039005,False,False,False,False,True
-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,4.6437,191700.0,7.507645259938838,0.15519348268839103,3.345565749235474,6.9985096422506015,0.735527021937322,6.106144446375305,1.462497863246306,5.962717501274054,0.735527021937322,False,True,False,False,False
-122.53,37.96,36.0,4385.0,620.0,1549.0,626.0,8.3935,470500.0,7.00479233226837,0.14139110604332952,2.47444089456869,7.346010209913293,5.804498255663455,0.21954498400099923,7.502966080157904,1.210784869413229,0.21954498400099923,False,False,False,True,False
-118.2,33.78,46.0,1889.0,651.0,1545.0,587.0,1.7064,175000.0,3.2180579216354346,0.3446267866596083,2.6320272572402046,7.343426229147367,0.27294688127911854,5.807624299143326,1.4849915824677316,5.819286897893927,0.27294688127911854,False,False,False,False,True
-121.62,39.13,41.0,1317.0,309.0,856.0,337.0,1.6719,64100.0,3.908011869436202,0.23462414578587698,2.540059347181009,6.75343791859778,6.1017046798415375,1.5778466338652797,7.808949993437025,0.5651548460377981,0.5651548460377981,False,True,False,False,False
-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,368400.0,4.58681875792142,0.21110804089527493,2.1989860583016476,7.459338895220296,0.24207436873820581,5.615069011152048,1.6770509831248455,5.646981494568577,0.24207436873820581,True,False,False,False,False
-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,238500.0,5.117647058823529,0.2222222222222222,1.5784313725490196,5.087596335232384,5.1194726290898425,0.5608921464952048,6.825518295338461,0.9953893710503496,0.5608921464952048,False,True,False,False,False
-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,2.7312,147100.0,6.519230769230769,0.1710914454277286,2.076923076923077,6.293419278846481,1.5469324484281866,4.147794594721393,3.251538097577827,4.036285421027599,1.5469324484281866,False,True,False,False,False
-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,226800.0,6.017429193899782,0.17958001448225924,3.738562091503268,7.448333860897476,5.0096906092093185,0.5968249324550765,6.710447078995558,1.1961605243444526,0.5968249324550765,True,False,False,False,False
-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,4.8015,179700.0,5.549295774647887,0.17893401015228427,3.535211267605634,6.912742820493176,0.31112698372208436,5.285035477648193,2.0229928324143924,5.268491245128909,0.31112698372208436,True,False,False,False,False
-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,218100.0,4.665121668597914,0.21882762046696472,2.623406720741599,7.725330037917135,4.5403193720266035,1.0744766167767488,6.228338462222492,1.6703592427977876,1.0744766167767488,True,False,False,False,False
-118.99,36.07,21.0,983.0,165.0,672.0,169.0,2.975,63900.0,5.816568047337278,0.167853509664293,3.9763313609467454,6.511745329644728,2.1547389633085516,3.828171887467967,3.8172503192743337,3.542612030691477,2.1547389633085516,False,True,False,False,False
-117.36,33.98,46.0,1680.0,453.0,1570.0,435.0,2.0436,82300.0,3.8620689655172415,0.26964285714285713,3.6091954022988504,7.359467638255621,0.8827797007181305,6.322001265422213,1.2757742747053635,6.181981882859248,0.8827797007181305,False,True,False,False,False
-119.71,34.42,52.0,1411.0,324.0,1091.0,306.0,4.1062,252900.0,4.611111111111111,0.2296243798724309,3.565359477124183,6.9957661563048505,1.5158495967608396,4.308897770892233,3.0647185841443902,4.524820438426256,1.5158495967608396,True,False,False,False,False
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,217300.0,6.391304347826087,0.17233560090702948,3.3064182194616976,7.37650812632622,5.158885538563542,0.4477722635447657,6.858994095346636,1.1629703349613048,0.4477722635447657,False,False,False,True,False
-118.33,34.0,47.0,1671.0,388.0,895.0,317.0,2.2054,121500.0,5.271293375394322,0.23219628964691802,2.823343848580442,6.79794041297493,0.10295630140987161,5.562463483026208,1.7341568556506088,5.564350815683709,0.10295630140987161,True,False,False,False,False
-118.2,33.77,22.0,1118.0,437.0,1190.0,399.0,1.9797,143800.0,2.8020050125313283,0.39087656529516995,2.982456140350877,7.0825485693553,0.28284271247461196,5.814499118582786,1.4778700890132468,5.827538073663689,0.28284271247461196,False,False,False,False,True
-118.17,34.06,43.0,464.0,434.0,416.0,120.0,2.475,142600.0,3.8666666666666667,0.9353448275862069,3.466666666666667,6.0330862217988015,0.07071067811864873,5.641506890893603,1.678004767573686,5.6082795936008685,0.07071067811864873,True,False,False,False,False
-118.31,33.83,27.0,2880.0,802.0,2083.0,727.0,2.9619,223400.0,3.9614855570839063,0.27847222222222223,2.8651994497936726,7.642044402873258,0.23086792761230507,5.6934787257001345,1.5983116091676277,5.716196287742396,0.23086792761230507,True,False,False,False,False
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,132800.0,4.618581907090465,0.19481206987824246,1.843520782396088,6.626717749249025,1.3810503249338861,6.976653925772733,0.413037528561271,6.9297113937017585,0.413037528561271,False,False,False,False,True
-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,120900.0,7.266129032258065,0.15353311135775063,2.9731182795698925,7.009408932708637,2.791218371965916,3.139570034256279,4.483793037150586,2.8365648238670547,2.791218371965916,False,True,False,False,False
-118.08,34.12,41.0,1598.0,280.0,807.0,282.0,5.5067,325000.0,5.666666666666667,0.17521902377972465,2.8617021276595747,6.694562058521095,0.1746424919657268,5.670811229445049,1.6752313273097537,5.61424082133996,0.1746424919657268,True,False,False,False,False
-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,1.8801,57600.0,4.634464751958225,0.2343661971830986,3.177545691906005,7.1049654482698426,2.5212100269513487,3.583978236541072,4.177750590928091,3.221443775700577,2.5212100269513487,False,True,False,False,False
-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,91200.0,4.357446808510638,0.2571614583333333,1.950354609929078,7.226936018493289,5.727722060295884,0.3939543120718423,7.434924343932501,0.8918520056601386,0.3939543120718423,False,False,False,True,False
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,108000.0,3.685279187817259,0.28879706152433426,4.025380710659898,7.77485576666552,0.4701063709417253,5.948663715491073,1.4723111084278377,5.853955927404985,0.4701063709417253,False,True,False,False,False
-121.39,38.59,34.0,1151.0,234.0,563.0,251.0,2.8,113600.0,4.585657370517929,0.20330147697654213,2.243027888446215,6.335054251498059,5.525766915098762,1.316548517905817,7.235316164481002,0.10049875621120376,0.10049875621120376,False,True,False,False,False
-117.37,34.0,41.0,1248.0,278.0,770.0,250.0,3.025,90600.0,4.992,0.22275641025641027,3.08,6.647688373563329,0.8714355971613639,6.3020155505996645,1.297112177107287,6.1604220634628515,0.8714355971613639,False,True,False,False,False
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,161700.0,6.456896551724138,0.16522029372496663,2.5581896551724137,7.080026499922591,0.4428317965096888,5.900279654389278,1.521183749584516,5.804007236384182,0.4428317965096888,False,True,False,False,False
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959,500001.0,7.153310104529616,0.13687286897223574,2.7560975609756095,6.674561391814426,5.605755970428969,0.04999999999999431,7.300027397208863,1.283160161476342,0.04999999999999431,False,False,False,True,False
-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,114300.0,4.736245954692556,0.21762897164332082,4.119741100323624,7.842671474979457,3.8924028568481965,1.7336666346215548,5.574020093254058,2.156710458081936,1.7336666346215548,True,False,False,False,False
-118.32,33.97,52.0,1590.0,302.0,844.0,295.0,2.7139,164900.0,5.389830508474576,0.189937106918239,2.8610169491525426,6.739336627357174,0.11313708498984519,5.590169943749483,1.7053152201279365,5.594729662816605,0.11313708498984519,True,False,False,False,False
-118.12,34.19,52.0,2405.0,299.0,970.0,319.0,8.7835,444100.0,7.539184952978056,0.12432432432432433,3.040752351097179,6.878326468291325,0.1843908891458519,5.595212239048669,1.7557049866079473,5.534347296655672,0.1843908891458519,False,True,False,False,False
-118.31,33.74,22.0,5042.0,974.0,2260.0,935.0,4.3472,351200.0,5.392513368983957,0.1931773105910353,2.4171122994652405,7.72356247227797,0.31780497164141097,5.756127170242159,1.5371727293964135,5.791200221024992,0.31780497164141097,False,False,False,False,True
-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0,6.515513126491647,0.15732600732600732,3.156324582338902,7.880804344674901,5.388070155445269,1.789329483354031,7.083967814720785,0.5990826320300043,0.5990826320300043,False,True,False,False,False
-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,157300.0,6.9077809798270895,0.14726741760534,3.6253602305475505,7.138073034044347,3.1304951684997118,2.9282759432813035,4.817395561919328,2.532863991611071,2.532863991611071,False,True,False,False,False
-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,121500.0,6.05985401459854,0.17598169115875692,3.7627737226277373,8.547916364059079,1.0309704166463707,6.482044430578987,1.1815244390193542,6.335242694640827,1.0309704166463707,False,True,False,False,False
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0,2.4774774774774775,0.44727272727272727,2.4594594594594597,5.6131281063880705,0.13453624047073093,5.5979728473796655,1.7392527130926136,5.548017663994945,0.13453624047073093,True,False,False,False,False
-122.34,37.99,42.0,1531.0,326.0,1271.0,377.0,2.6167,85100.0,4.061007957559681,0.21293272370999347,3.3713527851458887,7.148345743900068,5.686264151444259,0.23409399821439084,7.389539904486618,1.0346980235798318,0.23409399821439084,False,False,False,True,False
-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,160500.0,4.683727034120735,0.21322499299523676,4.381889763779528,8.113726085970747,0.2729468812791206,5.774504307730666,1.5915401345866262,5.705304549276921,0.2729468812791206,False,True,False,False,False
-117.86,33.9,17.0,1452.0,188.0,630.0,194.0,6.9113,285200.0,7.484536082474227,0.12947658402203857,3.247422680412371,6.447305862541213,0.4085339643163052,5.980844421985917,1.372005830891401,5.922778064388363,0.4085339643163052,True,False,False,False,False
-121.02,38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,198900.0,6.940845070422535,0.15625,2.907042253521127,8.038189179973203,5.3833539731286475,1.658945448168807,7.0840101637420005,0.4767598976424073,0.4767598976424073,False,True,False,False,False
